"","tSNE_1","tSNE_2"
"cell1447_1",27.4628230354882,-17.3801929245952
"cell1448_1",19.0342621280137,-27.9531619740915
"cell1449_1",40.7583666706607,-4.06360936649592
"cell1450_1",24.3570314930659,17.790970260414
"cell1451_1",23.9054877821065,-26.8240862567263
"cell1452_1",44.3502059361639,-9.11259328893868
"cell1453_1",13.243870273536,-5.07394233993654
"cell1454_1",22.5861501610251,18.2033153230777
"cell1455_1",32.9698079420941,-1.60348280551767
"cell1456_1",-20.6032816210998,-28.8846955974221
"cell1457_1",3.52804061851727,-15.702645985972
"cell1458_1",22.9739991564482,-16.931339733102
"cell1459_1",34.7314176500558,-10.2961321618932
"cell1460_1",28.8821571945364,18.1370479815204
"cell1461_1",2.05494548519528,-16.7251503417149
"cell1462_1",-1.20395986412019,-13.4897749303318
"cell1463_1",-3.95104409023301,-11.5431634038366
"cell1464_1",22.796419677883,-29.0386538252609
"cell1465_1",21.9258625642448,-11.1915300941261
"cell1466_1",6.81242510151566,-2.54894276176155
"cell1467_1",0.0497340373578965,-13.0192714568625
"cell1468_1",13.6641447201396,-1.02455219208747
"cell1469_1",-1.32125623775695,-12.0064896014679
"cell1470_1",-18.7545016800536,-18.5764187112269
"cell1471_1",40.0488169020138,-5.2660582034916
"cell1472_1",9.77005924062161,-28.4781188392772
"cell1473_1",5.52620312799077,-20.196994708744
"cell1474_1",-10.767848190793,-25.5727970221125
"cell1475_1",24.2899999611455,18.4493524845586
"cell1476_1",-5.79986904633945,-20.2365690797994
"cell1477_1",9.42103588830647,-1.70182997995991
"cell1478_1",43.3845508676239,-7.49334307810475
"cell1479_1",23.9382923254359,-27.9106443825778
"cell1480_1",25.1085760068898,16.8639573129139
"cell1481_1",9.06615867495372,-27.9130844162912
"cell1482_1",17.4896259197456,14.9628435100894
"cell1483_1",20.5550078711415,-18.7778683504644
"cell1484_1",42.5535689378937,-4.96584912143838
"cell1485_1",-14.8090621608379,-18.9369752169027
"cell1486_1",45.6655754732184,-5.71136601151361
"cell1487_1",-20.2892948449372,-26.9212400343035
"cell1488_1",6.34433879300395,-4.34824061520276
"cell1489_1",-2.42130585146876,-7.71099297071114
"cell1490_1",4.42478967819375,-12.405723189816
"cell1491_1",-5.19475395590996,-21.3376711861041
"cell1492_1",-17.7021083851329,-23.4527718672222
"cell1493_1",10.2097495853714,20.015223645879
"cell1494_1",30.060877118443,13.8062011846301
"cell1495_1",8.11033758854238,-25.8598380676036
"cell1496_1",-19.6771155576926,-19.0590844169134
"cell1497_1",45.5413746870852,-5.70745314683528
"cell1498_1",39.585824064053,-10.270918010733
"cell1499_1",12.9994339668092,23.9376213962366
"cell1500_1",15.3621455347378,27.0756891800049
"cell1501_1",22.5109416133855,-27.8260984107595
"cell1502_1",-13.4971744819636,-19.5912773165692
"cell1503_1",19.0888634792782,8.35239330700025
"cell1504_1",22.2977073350952,9.81678126652475
"cell1505_1",-1.57161359202913,-9.36187121494603
"cell1506_1",21.2461780483428,18.5442739247369
"cell1507_1",19.719088243171,8.13041363344534
"cell1508_1",32.9641752985616,-1.46174216180092
"cell1509_1",-6.78704799235713,-25.7644666585123
"cell1510_1",33.2919338588714,1.01254940359222
"cell1511_1",-6.19546776226885,-23.3347268679476
"cell1512_1",8.56805287349276,-22.1108953115242
"cell1513_1",-18.6335043225224,-29.1871139924416
"cell1514_1",-16.6945720141328,-28.1938416202101
"cell1515_1",6.2293898088964,-30.0307644011819
"cell1516_1",3.89246514155342,-25.0515663694592
"cell1517_1",-19.3302281200282,-17.4813813779713
"cell1518_1",32.8205771558028,-1.46155168410965
"cell1519_1",18.5736378493974,8.11197712684904
"cell1520_1",-18.340626715652,-27.1104322559321
"cell1521_1",21.8348682514239,11.2601549051715
"cell1522_1",22.4524160724562,22.5197637859709
"cell1523_1",9.60384026029538,-0.219949134966015
"cell1524_1",34.5856459298906,-3.04305725606829
"cell1525_1",8.13399196688044,-25.4680806417267
"cell1526_1",-5.82637630381986,-22.9906470566389
"cell1527_1",42.0458466010057,-10.4676797604931
"cell1528_1",9.9741475372751,-3.63154728001308
"cell1529_1",34.6663413759655,-2.73781992933075
"cell1530_1",0.0680887824352027,-9.25614761061547
"cell1531_1",-9.32249809565083,-20.5918307880285
"cell1532_1",7.31014595697775,-2.68100355809103
"cell1533_1",0.567629512047034,-12.7667027634312
"cell1534_1",17.6502640897528,20.4730018764272
"cell1535_1",-1.81091018335406,-8.16709619648226
"cell1536_1",28.9117991244239,19.0681444200895
"cell1537_1",18.3358217976803,17.5208972923339
"cell1538_1",39.8940739482559,-10.8224992238354
"cell1539_1",40.6450547236081,-8.41260508478338
"cell1540_1",23.2018506281336,-23.7587101215806
"cell1541_1",-6.9869103267291,-24.4567027728771
"cell1542_1",9.8628045098569,-5.91523197636837
"cell1543_1",-19.9023443114311,-21.6470485714605
"cell1544_1",17.4633716431797,-6.04650314140705
"cell1545_1",22.3310507710302,-17.0813148151255
"cell1546_1",20.3128262276726,-14.0508110081596
"cell1547_1",1.70477810986617,-14.1225044597416
"cell1548_1",-16.4556066510738,-18.0833812256285
"cell1549_1",14.4437028351929,15.7598341794218
"cell1550_1",29.6367946892744,-0.90574880407266
"cell1551_1",-13.9309869918575,-28.2926894537617
"cell1552_1",23.9734289351406,-27.8120692526353
"cell1553_1",22.5034548366068,-12.0355792908312
"cell1554_1",2.30247346731109,-18.7102994250677
"cell1555_1",22.0848543698373,19.9693825881071
"cell1556_1",9.74395031376796,-0.449634610125343
"cell1557_1",-3.30620730693551,-34.2560440899107
"cell1558_1",-16.7260399626816,-17.3051568787858
"cell1559_1",-8.16461711604288,-23.9712465537064
"cell1560_1",20.9470986058753,-9.20127647757541
"cell1561_1",18.5475751382392,8.81627296981868
"cell1562_1",10.3907084517901,0.260368205839429
"cell1563_1",-5.28850224412703,-24.6767385459913
"cell1564_1",8.97583015623274,-26.1199393773042
"cell1565_1",40.2044950947185,-11.6323411437504
"cell1566_1",0.825473155304433,-11.3126593609242
"cell1567_1",22.5418188603219,19.4241896155212
"cell1568_1",21.8687380063851,19.0454275338587
"cell1569_1",18.7655089712938,19.5108280935443
"cell1570_1",6.07344385090266,-2.2065273613286
"cell1571_1",0.726825791511636,-8.00561473212716
"cell1572_1",39.9186916745381,-8.41665707129829
"cell1573_1",43.8777780770068,-5.08096503826826
"cell1574_1",22.351590538629,-16.7178116174713
"cell1575_1",6.42327546632276,-26.8988658727687
"cell1576_1",-2.40071367041925,-8.82268468399883
"cell1577_1",-17.7574407785366,-22.876461427797
"cell1578_1",18.2003388415974,23.806062557905
"cell1579_1",22.3764634095569,20.1042743426861
"cell1580_1",9.39973568975943,-26.8346432084905
"cell1581_1",8.56019388527825,-25.4050770151371
"cell1582_1",5.83066343506427,-23.9708438094257
"cell1583_1",34.8069900131529,-10.3350205722491
"cell1584_1",26.0043914113391,14.6937328197876
"cell1585_1",33.4910709587769,0.027134554079513
"cell1586_1",19.2404424601603,-27.9332795772104
"cell1587_1",-5.56317389373912,-20.4946937896858
"cell1588_1",-21.3950670987797,-23.420172814767
"cell1589_1",21.900222568963,-14.7086876203287
"cell1590_1",25.6762982714094,14.6626314026237
"cell1591_1",-5.98593181951751,-22.61132411641
"cell1592_1",6.61501556353123,-24.6600667309584
"cell1593_1",9.47265316495122,-18.2053144253973
"cell1594_1",20.7219867760985,17.0955832395327
"cell1595_1",0.194543428065903,-8.88773079115772
"cell1596_1",9.24871126912865,-3.98165880768772
"cell1597_1",-6.48271625232741,-39.0459919708832
"cell1598_1",23.2249666788069,10.4930758041478
"cell1599_1",22.3656708810367,-28.9764418824721
"cell1600_1",21.4595746619406,-26.9725719082885
"cell1601_1",26.7880818655677,18.6196334276401
"cell1602_1",-7.15474282194733,-18.4752495922113
"cell1603_1",-18.169640315672,-27.7792601254287
"cell1604_1",0.427351530096324,-11.8248722867575
"cell1605_1",45.7513227511693,-5.8817086074561
"cell1606_1",20.5999545791112,23.0353190967979
"cell1607_1",30.4397481940964,19.8273601529798
"cell1608_1",43.8156564942413,-8.56752189831788
"cell1609_1",10.5777397122388,-23.6404127262956
"cell1610_1",39.7389189255148,-8.59044987342134
"cell1611_1",23.8471139024312,18.2630051163157
"cell1612_1",30.4483763189901,19.6759918237615
"cell1613_1",-3.9744438248428,-22.8009406310326
"cell1614_1",0.112086155957411,-14.359406914312
"cell1615_1",34.1135124320696,-4.01261236472918
"cell1616_1",43.8903453229593,-8.85516481158704
"cell1617_1",5.5779527644311,-1.48830312421332
"cell1618_1",8.56911947486674,-22.7974618528156
"cell1619_1",-1.13004285672167,-9.96106858331467
"cell1620_1",5.85077696158082,-23.9038268063822
"cell1621_1",29.537410724626,-0.90396838389276
"cell1622_1",-5.25713176755941,-20.8336197597795
"cell1623_1",22.2530379607657,24.5067321249916
"cell1624_1",-19.1948341233882,-20.1053544871778
"cell1625_1",1.88664903519438,-13.3261143253971
"cell1626_1",9.5694682093079,-1.62502947651763
"cell1627_1",34.6838883166145,-2.79140794652712
"cell1628_1",12.8038563415661,4.64721339391973
"cell1629_1",4.47001763437214,-22.8442636979342
"cell1630_1",21.7187390946109,-17.4781341235913
"cell1631_1",9.29756482263599,-28.134021154478
"cell1632_1",18.8638554846404,-28.3114586140482
"cell1633_1",-10.3957940004262,-34.1362153814234
"cell1634_1",19.4398095733415,7.99962979870562
"cell1635_1",-1.72362689350621,-8.00804026760821
"cell1636_1",25.8231484350745,18.4986168427791
"cell1637_1",27.4165424022768,-0.426238288922708
"cell1638_1",23.3243295452598,-28.1864789730068
"cell1639_1",3.62195500387512,-20.2737180296963
"cell1640_1",-19.9409418300517,-26.8636048784363
"cell1641_1",21.9655727265905,-26.8692767332483
"cell1642_1",-8.45059841031157,-36.6336262427599
"cell1643_1",24.4735375989667,2.71883886183649
"cell1644_1",-18.591816990766,-27.8812422405963
"cell1645_1",-5.32723978589279,-18.5499309833436
"cell1646_1",-16.7516757527493,-21.441360803005
"cell1647_1",12.0166057473909,13.0269156811137
"cell1648_1",20.4147588465776,-20.5032349157891
"cell1649_1",-0.0815838137556882,-7.53209371936473
"cell1650_1",7.97566218632094,-29.2400271392198
"cell1651_1",-1.28825180877629,-9.75209937030299
"cell1652_1",20.2598112253916,20.0794589104704
"cell1653_1",8.52288883670586,-22.0253234071346
"cell1654_1",23.7016956558156,-21.9478789826808
"cell1655_1",5.359118171087,11.667273095678
"cell1656_1",-17.7584158262231,-20.5781208858731
"cell1657_1",19.7359386222979,15.1604204148615
"cell1658_1",20.1175476755682,8.24686121244379
"cell1659_1",-2.62549508297249,-7.05866282640174
"cell1660_1",37.9158635170305,-3.92333225982071
"cell1661_1",24.3209907361837,15.1804177108883
"cell1662_1",5.43933745030158,-20.5952400979854
"cell1663_1",0.971075159268778,-17.6850703835871
"cell1664_1",4.94531757171838,-27.4219838477573
"cell1665_1",40.0837410772219,-4.39773349723051
"cell1666_1",8.19914658226967,-17.4369782580258
"cell1667_1",12.2695247650837,4.27271889269072
"cell1668_1",20.9025801911685,-9.35741164580865
"cell1669_1",8.97116436452624,20.5438423080597
"cell1670_1",-8.15042937448856,-17.2606127694079
"cell1671_1",9.03975933394273,-22.1861217201735
"cell1672_1",-19.5339257198895,-26.7484082439789
"cell1673_1",-10.6460838639712,-26.4081289574716
"cell1674_1",37.9700083259284,-3.69734311138843
"cell1675_1",5.75861348663378,-1.62433701100389
"cell1676_1",27.2487676745373,-0.326713807037096
"cell1677_1",19.6543106008023,-26.022623764052
"cell1678_1",-15.919781106999,-37.8048117885883
"cell1679_1",10.0099112209403,-1.48931877563089
"cell1680_1",6.1701498237065,-27.9868948821995
"cell1681_1",40.5289662113297,-7.78187781236029
"cell1682_1",20.4033655979114,12.6911068697264
"cell1683_1",6.24701490866379,-0.675386947289993
"cell1684_1",44.0058300733738,-9.02826973516239
"cell1685_1",1.43033657992873,-13.5770082178894
"cell1686_1",9.41230393830664,-29.9879005526269
"cell1687_1",13.6990484224883,4.3937640374039
"cell1688_1",-20.9638382674587,-21.3827556298622
"cell1689_1",25.5341310362087,21.1941240877123
"cell1690_1",29.3620426880745,-0.861293990357959
"cell1691_1",26.9766483948754,-25.1258111907408
"cell1692_1",25.1583848320483,-27.5089619173922
"cell1693_1",18.0284947745898,9.38273676213836
"cell1694_1",-15.9037752349269,-37.779370044175
"cell1695_1",9.36574081834552,-25.8429315511678
"cell1696_1",42.2665758397203,-10.4169717024883
"cell1697_1",26.586408203154,-0.0842940523421946
"cell1698_1",20.8881756720099,12.8921035252358
"cell1699_1",10.9937019767568,-0.980261740762507
"cell1700_1",1.42731902795775,-16.3679824996934
"cell1701_1",-1.4535630548086,-8.72424162026692
"cell1702_1",9.9209767787904,-28.2258385507642
"cell1703_1",42.1521442210606,-4.74829221840512
"cell1704_1",25.7070902496848,21.0449395812512
"cell1705_1",6.42220090229089,-25.7258025075597
"cell1706_1",25.0732454473307,-21.7486689010419
"cell1707_1",20.2840055675408,15.65189789157
"cell1708_1",-7.29201938250683,-31.2261569080406
"cell1709_1",33.423238429211,0.466618504503242
"cell1710_1",19.9444503956316,20.6445549329514
"cell1711_1",9.3636531621664,-27.8383459110792
"cell1712_1",1.65275938595514,-14.994647071055
"cell1713_1",34.3218228310897,-1.54360894788987
"cell1714_1",35.4599624643675,-4.60340098074201
"cell1715_1",7.46488813487682,-24.0733295616248
"cell1716_1",27.0654382372986,-0.28934044877854
"cell1717_1",8.79140892639908,-25.4647152786107
"cell1718_1",3.71666490537006,-22.8224144869392
"cell1719_1",4.1545334068251,-15.728326115307
"cell1720_1",26.2732201632286,18.7886985336993
"cell1721_1",41.7648984877896,-8.44455036709231
"cell1722_1",-5.57196227184205,-20.5398302887229
"cell1723_1",-7.22285296017282,-18.7269078341082
"cell1724_1",-20.5415336316059,-23.1059237137528
"cell1725_1",14.3632093810389,26.6048140269872
"cell1726_1",26.0385136140215,-21.0890374754789
"cell1727_1",8.36074624239418,-26.0450534371366
"cell1728_1",24.6892558761106,-19.4214827454801
"cell1729_1",2.44609317047744,-15.1267765870563
"cell1730_1",0.885091113631492,-14.7658054868554
"cell1731_1",-12.7256804822034,-28.3265599139637
"cell1732_1",-1.89256156091497,-12.118676981212
"cell1733_1",17.6471022094969,19.1558552286596
"cell1734_1",15.2894675669778,26.1229490328597
"cell1735_1",-20.6839524104244,-26.089175747965
"cell1736_1",-2.28592569512091,-22.6901385356132
"cell1737_1",5.43429292717423,-26.4602209988392
"cell1738_1",44.0800063606873,-9.26096645943542
"cell1739_1",6.709830614263,-25.4224906098748
"cell0_2",13.0245641591964,-5.41136205215048
"cell1_2",9.04689697662175,-2.39009761383641
"cell2_2",-12.2826419940113,20.4914625315806
"cell3_2",-8.99119495805874,32.9013074454742
"cell4_2",2.37262319912974,13.8170390577538
"cell5_2",3.5397764008671,16.2241993702188
"cell6_2",22.2273456274788,21.4333437635837
"cell7_2",21.6667590427736,-28.7921007096116
"cell8_2",-31.2467514097843,-6.75277967081939
"cell9_2",20.6986261852714,-8.05628885752342
"cell10_2",-8.52563242414977,37.8586019637964
"cell11_2",10.0111816890942,-6.24673505681532
"cell12_2",-15.3524022898208,-30.9561986083609
"cell13_2",9.20924472708327,25.161900641837
"cell14_2",-32.3024139092589,8.41757557145747
"cell15_2",-9.58412324447095,37.4884356859692
"cell16_2",-12.9368745544655,-19.5657418772226
"cell17_2",-7.95265596698901,38.7453071852447
"cell18_2",-3.75186706931388,40.9758918533141
"cell19_2",12.0544735348812,18.816871443423
"cell20_2",-5.91627162061705,-22.3656150756513
"cell21_2",-19.3479459036917,5.43950105427679
"cell22_2",-11.3800969674782,-28.6904267245617
"cell23_2",-8.17201847054787,-33.6640162169056
"cell24_2",14.033275791114,13.7635592509229
"cell25_2",-30.3283120658367,-2.35326613350315
"cell26_2",11.1134011986365,21.0916279238531
"cell27_2",-32.7037751994452,10.6618983256157
"cell28_2",24.9349027282956,14.345563520228
"cell29_2",-22.6172378148933,9.28561279556656
"cell30_2",-5.49981966994692,26.984077553481
"cell31_2",-11.9822234720025,6.41280029119282
"cell32_2",-4.98567581131181,-39.8075263293586
"cell33_2",-7.90240605367142,-26.9990983166483
"cell34_2",21.6053146007504,-9.89185644807092
"cell35_2",24.2810450611337,-15.0602467010047
"cell36_2",-11.7201047666812,20.5797443754177
"cell37_2",-7.76515504197174,-39.0052338862311
"cell38_2",-37.5670743383821,-4.63024003739133
"cell39_2",-5.09281688324428,42.5639328548753
"cell40_2",-35.1895555119666,3.65565237012584
"cell41_2",-12.7436195752239,-35.3087312612615
"cell42_2",0.142139650847129,7.15783623360981
"cell43_2",-3.80895879075132,40.9191171757527
"cell44_2",-2.78018772145599,34.356449814867
"cell45_2",4.80045151869837,15.7484847835449
"cell46_2",-19.1875746685344,-0.777484828841938
"cell47_2",-21.6703557330992,25.6836982149038
"cell48_2",-28.8705744332001,16.4107795868141
"cell49_2",-37.825013881636,-3.66685577444452
"cell50_2",-27.9403455263361,-4.23920073540436
"cell51_2",13.8985795629896,11.4218104725045
"cell52_2",46.2891258720646,-6.59205445922184
"cell53_2",25.6295905180734,-20.3172545406944
"cell54_2",24.3777272502739,-18.8675526760597
"cell55_2",-8.69218419015458,-37.1247399295594
"cell56_2",39.4270812485374,-4.46246856935899
"cell57_2",-11.8712750314466,-32.3480668601708
"cell58_2",-32.8916763650843,-8.0667524489866
"cell59_2",-8.33155455067294,36.0988518721757
"cell60_2",16.0967832632976,12.5851569847887
"cell61_2",-19.7797243751708,2.80255687014524
"cell62_2",-8.9587978966003,24.8771057998057
"cell63_2",-30.5590008967853,6.20487584337049
"cell64_2",-27.7372863308941,11.3704378904026
"cell65_2",-8.54775762337141,34.4763832771474
"cell66_2",-3.95126335308222,39.9943665603806
"cell67_2",-22.994612334069,8.98885961607218
"cell68_2",-4.72126100926137,34.8828420452644
"cell69_2",-26.6246324472851,4.49210756991338
"cell70_2",11.5077448152824,26.2422883339435
"cell71_2",-16.9755363588216,25.1243908019787
"cell72_2",24.455199542308,-16.0468989197993
"cell73_2",7.89589758255179,20.7641874595099
"cell74_2",-9.74390472712191,25.6155842302124
"cell75_2",23.9296529242171,20.8693037963832
"cell76_2",-15.251513460922,-26.4013992482312
"cell77_2",18.3908370462536,-24.515705910887
"cell78_2",-4.5745018676237,-32.5983245764861
"cell79_2",-24.8243505746757,10.6987275318782
"cell80_2",-17.6720020315342,4.93292347079466
"cell81_2",-9.73449168543844,-37.1320818246672
"cell82_2",-42.3599698403785,-2.98044895158118
"cell83_2",12.2141005965758,19.4438823927603
"cell84_2",7.83177966948657,12.8576532741056
"cell85_2",-7.33542262032596,-40.8028043870386
"cell86_2",-19.9226509149836,6.57139599707025
"cell87_2",-15.722394235297,-4.93058588305557
"cell88_2",24.2986851015157,-16.6524664102536
"cell89_2",-15.6427073778976,-25.068708339262
"cell90_2",-13.5454288927198,-25.9210932237712
"cell91_2",-20.3151907660535,-19.0317685753706
"cell92_2",5.99591881458452,12.2108206677058
"cell93_2",-15.6980441097448,-2.61008798340226
"cell94_2",-20.3707848061268,-0.274290726514807
"cell95_2",-18.8105754413865,-37.3365160267369
"cell96_2",-6.40895690359516,27.5375877378217
"cell97_2",-13.0503420801573,-32.3551920702616
"cell98_2",16.7587190454587,-25.1122698750303
"cell99_2",-12.5501363790523,36.0703990752723
"cell100_2",28.5025973197254,-20.7493586631489
"cell101_2",-19.7842993434135,4.69415884807323
"cell102_2",-22.0346795340468,-1.65537044715955
"cell103_2",20.2265164244231,12.3716761645559
"cell104_2",-3.29382513543035,38.6531695688152
"cell105_2",4.59144569191156,17.0142221544194
"cell106_2",11.9562460724936,-1.93559228138623
"cell107_2",-20.9845976345352,23.9701754320752
"cell108_2",-26.9036256799899,5.63266844252883
"cell109_2",-29.1139810529346,8.76683377999235
"cell110_2",-5.79412683963054,37.9827668595527
"cell111_2",-13.2586559679948,-22.8726985370848
"cell112_2",-29.4417248360176,0.946882664328376
"cell113_2",-9.68656198762183,5.69832140266963
"cell114_2",-21.7433545510555,24.823847730467
"cell115_2",-12.4019356534915,38.3633847735436
"cell116_2",-3.55274805781598,33.7517129806892
"cell117_2",-3.90154836211395,37.1505366818697
"cell118_2",3.04688542969592,12.0531565100011
"cell119_2",-20.6899450960278,32.1349830545468
"cell120_2",20.0960899942664,10.9470024418848
"cell121_2",13.1051069412719,10.3457664444432
"cell122_2",-3.480577150806,39.1466559010578
"cell123_2",8.05850071712707,-2.9732227515867
"cell124_2",-22.3486402975811,11.1588920969668
"cell125_2",-21.6753423928053,-7.11957623499373
"cell126_2",-12.9668388965056,-16.7310026850242
"cell127_2",15.5026661253299,9.42904885880127
"cell128_2",-29.6829571500395,-3.15311637485017
"cell129_2",-5.87266303222829,32.4120574535309
"cell130_2",12.5565632863998,10.9366463917326
"cell131_2",-12.8028953915107,21.5940091729801
"cell132_2",21.8971652623883,-9.85368410776158
"cell133_2",-19.2445994155381,-0.117202156247803
"cell134_2",12.3765717950128,25.3595201964493
"cell135_2",10.106213869391,24.3347760689764
"cell136_2",-8.33605875184676,-32.2333206957653
"cell137_2",-22.8525962848631,2.4316722603516
"cell138_2",-3.87697072929074,30.2269810862044
"cell139_2",7.71250454969844,21.739022761869
"cell140_2",27.1382217367877,-24.5087729175697
"cell141_2",-11.0233194497063,31.3275766961479
"cell142_2",-33.4062749625399,-0.00159400603813861
"cell143_2",-18.9271887917146,-26.5894530342053
"cell144_2",-32.5729103898037,-7.04165855422248
"cell145_2",-17.4816870079302,22.4894241501544
"cell146_2",-17.8195045611264,33.6653415302594
"cell147_2",-12.0134314321974,-30.8616317896132
"cell148_2",-25.8765781670153,11.9860076476842
"cell149_2",-36.0502547161283,-5.9194107250089
"cell150_2",15.8111087440316,9.57960652557182
"cell151_2",-14.422482880382,20.5202629329959
"cell152_2",-24.196794068227,12.6736537115672
"cell153_2",-18.4875573571608,23.5192208513267
"cell154_2",12.9127137533063,17.1870560029259
"cell155_2",-11.1101051739626,9.30983963931739
"cell156_2",20.1030974942285,8.64085595721241
"cell157_2",-4.74823497248717,34.7558753253191
"cell158_2",11.4066062442173,8.93265156940424
"cell159_2",18.1034095848555,-5.67029420537108
"cell160_2",10.1087388227595,-6.27355374961977
"cell161_2",-9.61071396771208,-22.7069297068488
"cell162_2",-18.2116891898135,2.86966687690795
"cell163_2",-9.54804043997125,-22.6896413894907
"cell164_2",-0.106852124149076,45.7235789613621
"cell165_2",8.90099745170128,25.2841062519546
"cell166_2",-10.6882468955287,-35.6986521039607
"cell167_2",-4.90913788096816,35.769826956509
"cell168_2",12.5673913414965,-4.10985721888881
"cell169_2",-12.435711426169,30.3551834432449
"cell170_2",-12.716693386717,21.1485093092566
"cell171_2",-13.5834973814935,-16.2076184877514
"cell172_2",16.8346926797739,18.5514386041328
"cell173_2",-12.6989821901233,20.7813602217332
"cell174_2",3.80773336621425,16.6125523692022
"cell175_2",-20.4779997989447,2.32173649528416
"cell176_2",22.0737011699443,23.9015958752072
"cell177_2",2.34680825764689,15.224057591996
"cell178_2",-15.1824006299414,10.7367941693225
"cell179_2",4.22021962999049,23.2658574259663
"cell180_2",-25.5237580678925,-4.6125340865705
"cell181_2",-32.7923316158024,9.09172656239588
"cell182_2",43.5333707383073,-5.15727073224752
"cell183_2",-2.31880836939235,45.7636994082934
"cell184_2",-14.9385390468275,-20.697634001447
"cell185_2",7.80663553485923,15.6488596124297
"cell186_2",-8.05851156948579,-39.9808204407693
"cell187_2",-11.1909808775007,31.7313318405984
"cell188_2",-18.5372859128369,26.9522468938061
"cell189_2",-18.9924047357142,-36.626918745862
"cell190_2",-19.7983834564705,-6.45381951062636
"cell191_2",-19.5214219313563,-5.57679814549049
"cell192_2",-7.77831700223329,28.0977210098241
"cell193_2",20.9040546163343,9.3561512771015
"cell194_2",-18.783685991456,3.8795600738943
"cell195_2",-34.5517531136249,6.43171086170901
"cell196_2",-5.9046800915861,-38.5254040121852
"cell197_2",-14.6430907754929,-27.7875711635559
"cell198_2",29.9085699905653,-0.271996133366248
"cell199_2",25.2929647697284,-21.5426181480499
"cell200_2",6.14715998450345,15.1082068746655
"cell201_2",6.67179033928195,9.21092666922305
"cell202_2",-21.0640564479731,0.512135159950976
"cell203_2",-21.2858870852159,-26.1750802159718
"cell204_2",-20.0623323568776,31.1484142448334
"cell205_2",-19.31623006684,30.3201314762161
"cell206_2",-4.61992374726284,39.5286907231426
"cell207_2",-11.2458139338478,-37.4961669269723
"cell208_2",-30.4004775180884,-4.06518044986467
"cell209_2",-4.58978163984395,-37.5232517262575
"cell210_2",24.6856079010746,-19.8389260616603
"cell211_2",2.97423893849386,15.6384299164835
"cell212_2",18.5019681162775,12.5717111335983
"cell213_2",-37.1599168216148,-3.56352252374635
"cell214_2",6.142610499133,26.5672234629311
"cell215_2",-19.702207659899,-5.33312043129955
"cell216_2",-13.5193842440517,36.3775082144289
"cell217_2",18.8566957090578,23.3687285510867
"cell218_2",-10.8940709817424,-25.6982051330629
"cell219_2",-28.3726876160485,-0.973051817948944
"cell220_2",-2.36603046948755,36.5160671360802
"cell221_2",-25.13919135402,-5.54462635832157
"cell222_2",-1.4246282304856,43.3133342805716
"cell223_2",29.0300861351021,18.6611080412185
"cell224_2",18.2388067495178,-7.14093652302243
"cell225_2",-1.8277558912459,41.5659381989218
"cell226_2",-18.6799990927687,-24.1519907878959
"cell227_2",10.1951410286696,26.0619404348816
"cell228_2",-6.39800186692313,-31.3994102656391
"cell229_2",22.5116016686406,21.4048080802176
"cell230_2",10.2862619907018,21.9159282618874
"cell231_2",-12.6413273654117,-38.6194089775276
"cell232_2",21.4095088791555,25.2875708661607
"cell233_2",-19.3426570914494,-19.0573339908271
"cell234_2",25.2662014263597,-14.7507007348216
"cell235_2",-23.3349023644379,0.934705592699353
"cell236_2",-14.806747161074,-28.9077577200674
"cell237_2",-9.25980719074702,5.80644524561361
"cell238_2",-36.9032170731429,-3.91754966576825
"cell239_2",-22.4427962586947,6.55755340517639
"cell240_2",-0.218864829168293,7.00415717310349
"cell241_2",-22.4920862954051,-6.01090145162495
"cell242_2",-29.9693615428965,5.25531949242582
"cell243_2",25.8327710272327,-14.9277197202751
"cell244_2",-7.01891449185323,36.0133669010712
"cell245_2",15.8231750139916,13.6774146431653
"cell246_2",16.5525519862806,15.6682959342934
"cell247_2",-11.0084113823223,23.294427183974
"cell248_2",1.89434680420136,14.2603058654731
"cell249_2",0.709977546742931,-13.2702042828419
"cell250_2",18.4658803903055,-25.4131245023488
"cell251_2",3.41631181037717,15.4728236090949
"cell252_2",-25.5029000196133,12.2865161362175
"cell253_2",-22.297149768925,-1.69658341894974
"cell254_2",14.9723057182834,-8.90979559730143
"cell255_2",35.4041162461287,-3.24816247660731
"cell256_2",-11.6830036616415,37.5444198033265
"cell257_2",-5.98344784953214,-16.1525780173821
"cell258_2",-11.722668330264,36.8944445549712
"cell259_2",37.2135299248983,-8.61934014456512
"cell260_2",-12.0926319966489,-32.2104299739509
"cell261_2",-34.073105948885,2.51924934226464
"cell262_2",26.4706299366094,-24.6196945749159
"cell263_2",14.7545617913205,24.6254397228571
"cell264_2",-14.2556026291448,-21.4031135030563
"cell265_2",-1.18769239903144,39.191790288959
"cell266_2",21.9234062591247,23.4103814708635
"cell267_2",-5.34059083322306,-32.9768570756623
"cell268_2",-14.9315645143278,-18.9005785378252
"cell269_2",-18.1228540724963,2.72438688087186
"cell270_2",9.92495730355004,15.439251694057
"cell271_2",-12.7232069987372,21.3139723827858
"cell272_2",-12.0264060866113,28.7280239101009
"cell273_2",-3.20108370907403,38.5328217791182
"cell274_2",-13.5487987247688,-25.6014816233891
"cell275_2",13.0545408567571,8.64487876137088
"cell276_2",-11.3996295870032,6.97875818045146
"cell277_2",13.0874811147516,14.9789538208875
"cell278_2",-9.84554067086355,7.04208106455039
