"","UMAP_1","UMAP_2"
"cell1372_1",-5.81379624640145,8.39816785133971
"cell1373_1",-6.20720413194036,8.33626457150755
"cell1374_1",-6.55376768201131,2.81804862430428
"cell1375_1",-5.53300140984734,10.089703993463
"cell1376_1",-6.46906221643257,2.81096862664577
"cell1377_1",-5.2904588609643,10.5307896460441
"cell1378_1",-4.84979638359307,10.1303363383299
"cell1379_1",-0.402740107306028,-2.11749003966678
"cell1380_1",-8.82270241565026,-11.793742312756
"cell1381_1",-6.31918123751444,2.46981079176223
"cell1382_1",-6.11997943972961,-10.1864413400505
"cell1383_1",-8.10740677135424,-11.6638809643236
"cell1384_1",-5.44619055529508,11.7821681610547
"cell1385_1",-0.43428578431057,-0.562650808105482
"cell1386_1",-6.2083569685208,10.2634843969575
"cell1387_1",-6.54581158858479,7.77121840005185
"cell1388_1",-5.23503108900284,11.6108667840944
"cell1389_1",-6.42142470673514,2.08410571320279
"cell1390_1",-5.83655338909423,7.64560127672012
"cell1391_1",-7.94939279057494,-0.166957158980987
"cell1392_1",-5.89758317049068,-1.66219543063126
"cell1393_1",-6.79486198582466,2.38515305303941
"cell1394_1",-0.604637119200648,-3.6839704823845
"cell1395_1",-6.53557809292149,2.48052798245495
"cell1396_1",-0.112228788544629,-3.92320213866782
"cell1397_1",-6.60405338967063,2.57657579531638
"cell1398_1",-5.03421025712432,10.0448712274838
"cell1399_1",-1.28748026177829,-2.60991253498666
"cell1400_1",-6.16883046047932,-10.2543588001916
"cell1401_1",-7.54356821804112,-11.6781677729076
"cell1402_1",-9.0625847995479,-13.2107245974746
"cell1403_1",-5.19753636199386,-4.35775165364917
"cell1404_1",-8.49108206145803,-11.9923286165606
"cell1405_1",-4.81681713709109,10.2056767111218
"cell1406_1",-5.20560845744248,11.0331202755783
"cell1407_1",-5.4049982100315,-2.934234561891
"cell1408_1",-0.272269490963626,-0.545887332238024
"cell1409_1",-5.6785443484911,8.08985487347817
"cell1410_1",-7.16638932380934,-11.0168824531697
"cell1411_1",-6.28108923498441,8.33691880114832
"cell1412_1",-6.32165313655076,8.06556718580221
"cell1413_1",-4.76795403869958,10.1980461313118
"cell1414_1",-8.08135911165467,-11.625916809244
"cell1415_1",-8.06039796614279,-10.8564709165053
"cell1416_1",-7.06677497800463,-11.9217581314586
"cell1417_1",-5.21161573619334,9.83504055992427
"cell1418_1",-7.22310826476105,1.22584204713213
"cell1419_1",-9.47149410355251,-12.9522052405692
"cell1420_1",-0.285928544147036,-3.8666105592938
"cell1421_1",-5.93168630973869,10.7807767301763
"cell1422_1",-9.01536974626591,-11.619915395262
"cell1423_1",-5.37400612645264,9.50874275125392
"cell1424_1",-6.73540582491933,2.43566222670968
"cell1425_1",-6.66313967000982,2.3405232649776
"cell1426_1",-5.68220225070897,11.5742492528878
"cell1427_1",0.245288318703807,-1.19748620086159
"cell1428_1",-5.58319987124072,-3.00299452612131
"cell1429_1",-6.82447661845689,-1.16890783886792
"cell1430_1",-5.29770158986648,10.0377372556033
"cell1431_1",-6.10398392887903,-10.1626162824758
"cell1432_1",-5.72572725281828,-3.73394532458269
"cell1433_1",-6.29866598833981,2.95823732020761
"cell1434_1",-6.51960148722213,8.26828862998409
"cell1435_1",-4.8256241097462,7.92147475355079
"cell1436_1",-5.32101299948453,-3.18083010860214
"cell1437_1",-5.55781705804164,9.09143620226449
"cell1438_1",-5.12901556760549,-3.50268860233712
"cell1439_1",-6.41789662340322,8.11366841946498
"cell1440_1",-7.71395950232773,0.123985082862588
"cell1441_1",-5.37395244108659,-3.92296237778092
"cell1442_1",-6.37225865101382,2.75573055826288
"cell1443_1",0.0169093331444495,-0.533919734291284
"cell1444_1",-6.01842059950968,10.9429078213649
"cell1445_1",-8.07411576840889,-0.589902131419278
"cell1446_1",-8.83275027507207,-12.1387773681019
"cell1447_1",-7.62544502260709,-1.27899922150522
"cell1448_1",-8.39141798485007,0.779559166093563
"cell1449_1",-0.10756696497568,-1.99112289402467
"cell1450_1",-8.49136519261055,-11.4799986769807
"cell1451_1",-7.84249647935488,0.211196634454746
"cell1452_1",-0.292904896893916,-0.436523186136144
"cell1453_1",-5.52300307498418,-3.16635396593304
"cell1454_1",-8.58924957226234,-11.3775854253664
"cell1455_1",-1.17374312430087,-3.59374231488829
"cell1456_1",-5.79612020195238,11.5002688854637
"cell1457_1",-6.38837209577138,7.92238522185544
"cell1458_1",-7.77083134633612,-0.832802906152113
"cell1459_1",-1.24260699204156,-2.22290379762687
"cell1460_1",-7.28288469363121,-10.7365023998181
"cell1461_1",-6.36782779132275,8.06924130512039
"cell1462_1",-6.45575366600519,8.11457524979242
"cell1463_1",-6.03624262002419,8.84696223106337
"cell1464_1",-8.09427905779757,0.753801681449518
"cell1465_1",-6.91773452412379,-1.33135897209063
"cell1466_1",-5.52653846915195,-4.22551867326728
"cell1467_1",-6.5001732498305,8.23809384511181
"cell1468_1",-6.44021452270394,2.5165540016006
"cell1469_1",-6.09173958895291,8.22667724578177
"cell1470_1",-5.74461480369958,10.0696194031195
"cell1471_1",-0.192099612947201,-1.98282179492294
"cell1472_1",-6.41493319012615,2.10730499853499
"cell1473_1",-6.44389916229563,7.44497113941573
"cell1474_1",-5.73046642559489,11.2139702500925
"cell1475_1",-8.28956433298346,-10.8910902938374
"cell1476_1",-5.1294908535896,9.8867038207393
"cell1477_1",-5.17541313727671,-4.06661535479082
"cell1478_1",0.154569739659448,-1.08681399408197
"cell1479_1",-7.81408415994802,0.314809626792864
"cell1480_1",-8.24025092906816,-11.2781177031725
"cell1481_1",-6.29885725131875,2.25849247789341
"cell1482_1",-8.19522675832537,-12.1829584279799
"cell1483_1",-7.95518110881527,-0.273495877317184
"cell1484_1",0.0550083028632927,-1.66366161226943
"cell1485_1",-5.94591350820474,10.6388131308512
"cell1486_1",0.207892036514749,-0.727841674627372
"cell1487_1",-5.14970857890042,11.1294181746267
"cell1488_1",-5.70306583457034,-3.38688083800184
"cell1489_1",-5.18962051779239,7.88816576635298
"cell1490_1",-6.13992273869783,8.03379409229719
"cell1491_1",-4.95044896375101,10.1074260473797
"cell1492_1",-5.54987022006393,11.5033103132568
"cell1493_1",-8.10912209664381,-13.6292002648473
"cell1494_1",-8.19538226402666,-10.7911841577707
"cell1495_1",-6.23571105440783,2.51533187922141
"cell1496_1",-5.68407823842271,10.5927356518786
"cell1497_1",0.261298297319611,-0.783657174246283
"cell1498_1",-0.19873473509897,-1.83033271507511
"cell1499_1",-7.35423660703518,-12.7853769352499
"cell1500_1",-6.787552578093,-12.6881109857347
"cell1501_1",-8.03327982632974,0.52047750849104
"cell1502_1",-5.95432752148532,11.14058025152
"cell1503_1",-7.08405470758275,-11.692870080759
"cell1504_1",-7.11420104593323,-11.5732503242268
"cell1505_1",-5.57349965822002,8.00605928342072
"cell1506_1",-8.52477265747421,-12.0544406525032
"cell1507_1",-6.82159005949511,-11.4616110415879
"cell1508_1",-1.20502088256627,-3.53627136601102
"cell1509_1",-4.24743850930375,10.6719678965046
"cell1510_1",-1.25791704964188,-3.97046801812538
"cell1511_1",-4.54485979059494,10.2763172321808
"cell1512_1",-6.79859664741048,2.61598034371067
"cell1513_1",-5.05863284370343,11.2615808428693
"cell1514_1",-4.86052456610385,11.883915343465
"cell1515_1",-5.40882162874332,7.495404265851
"cell1516_1",-6.54180314104311,3.12502774037008
"cell1517_1",-5.46641096518611,10.4830692258165
"cell1518_1",-1.1262921149843,-3.61172937827225
"cell1519_1",-6.99193459911825,-12.0387384975199
"cell1520_1",-4.94229961837474,11.6617993725139
"cell1521_1",-7.25423338915036,-11.8996116699665
"cell1522_1",-8.90947996377313,-11.5177989211645
"cell1523_1",-4.91102846121974,-4.11219665713464
"cell1524_1",-1.46004790921402,-2.85616257783161
"cell1525_1",-6.37053580779905,2.62219411079959
"cell1526_1",-4.59556985660141,10.133566703242
"cell1527_1",-0.23244664052405,-0.727769526373418
"cell1528_1",-5.45162086740851,-3.80255120790118
"cell1529_1",-1.44255815128163,-2.94331474067175
"cell1530_1",-5.42111264842437,7.9393225284215
"cell1531_1",-5.30718160868237,10.3079322647534
"cell1532_1",-5.37219164925085,-4.09518605255053
"cell1533_1",-6.20024244356671,8.10433257022409
"cell1534_1",-9.13894226919021,-12.4254501862773
"cell1535_1",-5.54813911300446,7.83956200298832
"cell1536_1",-7.4545099247193,-10.5472678089845
"cell1537_1",-8.26360902179277,-11.9697013397827
"cell1538_1",-0.142049918355496,-1.24637630421528
"cell1539_1",-0.610623377829911,-1.46722053350131
"cell1540_1",-7.8342227833219,0.559266478053825
"cell1541_1",-4.21861325441029,10.6646166743843
"cell1542_1",-5.79975396911128,-3.74743383720002
"cell1543_1",-5.35103329609702,11.4341619181332
"cell1544_1",-5.38204118921055,-2.16203395203358
"cell1545_1",-7.84323260802181,-0.676004367360985
"cell1546_1",-7.25934164394043,-0.427923749937772
"cell1547_1",-6.67968362560489,7.89520531139675
"cell1548_1",-6.08937050159924,10.4731529436511
"cell1549_1",-8.24800891035288,-12.5674298793015
"cell1550_1",-0.373289999680401,-3.84502319702104
"cell1551_1",-4.37733816142489,11.7039713614096
"cell1552_1",-8.07270427533348,0.263825545167035
"cell1553_1",-6.89431712799245,-1.09742465444263
"cell1554_1",-5.69088033199561,7.9257782098485
"cell1555_1",-8.82283295707581,-11.4929516167493
"cell1556_1",-5.02709408556188,-3.99861113526768
"cell1557_1",-3.55510533584297,10.6805104076105
"cell1558_1",-6.25733580976206,10.1119128271046
"cell1559_1",-4.65443813617488,10.7192811255147
"cell1560_1",-6.1587490096931,-1.57868156964628
"cell1561_1",-7.21077783935466,-11.8105416844548
"cell1562_1",-4.94323753106069,-3.93387196689289
"cell1563_1",-4.43988507709887,10.1645362719907
"cell1564_1",-6.40677914257451,2.60124849968041
"cell1565_1",-0.281629127037384,-0.913108517998524
"cell1566_1",-6.1299366211527,8.2075924259367
"cell1567_1",-8.46201105980352,-11.3204257432504
"cell1568_1",-8.77431600068961,-11.5539364430321
"cell1569_1",-9.05015836159984,-12.1448604222693
"cell1570_1",-5.51614684759942,-4.3701073265548
"cell1571_1",-5.66242826962016,7.78169486203009
"cell1572_1",-0.644763756393909,-1.64040884626339
"cell1573_1",0.116503490595021,-1.51032173812405
"cell1574_1",-7.71080678355152,-0.792307697458242
"cell1575_1",-6.20803684156773,2.50842102660756
"cell1576_1",-5.52396296386404,7.96160039670043
"cell1577_1",-5.4349434076732,11.5375466752106
"cell1578_1",-9.66243049680438,-12.6017413536229
"cell1579_1",-8.72928774030483,-11.4118700453093
"cell1580_1",-6.55383253179726,2.56226898994762
"cell1581_1",-6.30221904474049,2.68620168651807
"cell1582_1",-6.2563314871558,2.93723910252083
"cell1583_1",-1.12257302948059,-2.01625432874327
"cell1584_1",-7.46600886183953,-11.254166424421
"cell1585_1",-1.26798906458072,-3.77995332285296
"cell1586_1",-8.376080287259,0.880829001183464
"cell1587_1",-4.9917834804874,9.81883928011486
"cell1588_1",-5.30370421410908,10.8275849754802
"cell1589_1",-7.34556416396005,-0.695174981107854
"cell1590_1",-7.55759591316435,-11.4908530616795
"cell1591_1",-4.63601004267762,10.2737076962128
"cell1592_1",-6.59265614667016,2.75574484990392
"cell1593_1",-6.17763368686625,2.11057765667363
"cell1594_1",-8.5400904128936,-11.4657017324531
"cell1595_1",-5.11417832704319,7.97817205980619
"cell1596_1",-5.57664854491728,-3.78711182616191
"cell1597_1",-3.19502352670121,10.6722977275376
"cell1598_1",-7.04946268544831,-11.3808631879164
"cell1599_1",-7.8620232165091,0.819736379142014
"cell1600_1",-8.15991099012774,0.539156422641962
"cell1601_1",-7.88822538451833,-10.9633092924739
"cell1602_1",-4.9615080929789,9.82680116838664
"cell1603_1",-4.72996896513358,11.6775110830835
"cell1604_1",-6.44873258637529,8.10252552989638
"cell1605_1",0.123248262019652,-0.648615315233019
"cell1606_1",-9.29604003101425,-11.8805066322188
"cell1607_1",-7.2513109515414,-10.71279997867
"cell1608_1",-0.0444650774782022,-0.681715808644091
"cell1609_1",-6.73577118557919,2.30092025789563
"cell1610_1",-0.718715555590171,-1.62950714162847
"cell1611_1",-8.33616646870037,-10.9618374000736
"cell1612_1",-7.16590441382582,-10.6858241392249
"cell1613_1",-5.06259719051467,10.5191429348028
"cell1614_1",-6.52557680552713,8.17108303044781
"cell1615_1",-1.28260544177013,-2.91473535921698
"cell1616_1",-0.161305123440381,-0.507356740071267
"cell1617_1",-5.16205080806854,-4.25440412875942
"cell1618_1",-6.60607442803562,2.75429902472557
"cell1619_1",-5.74363754627995,8.10027031452926
"cell1620_1",-6.51104352629836,2.84705981259207
"cell1621_1",-0.351609880477154,-3.85856611802947
"cell1622_1",-5.03387423017214,9.89093174438228
"cell1623_1",-9.09633735410998,-12.0870265070683
"cell1624_1",-5.58144140825698,10.4739486158876
"cell1625_1",-6.29197295207533,7.84744612678386
"cell1626_1",-5.11316322169333,-3.80707098656656
"cell1627_1",-1.45485099927536,-2.99069126210867
"cell1628_1",-8.08703580361999,-10.6515462430127
"cell1629_1",-6.26125682046324,2.97394792885229
"cell1630_1",-7.82588806484571,-0.391336940807477
"cell1631_1",-6.40447029950365,2.27881152958443
"cell1632_1",-8.39653686107,0.893678911368511
"cell1633_1",-3.52374715877619,11.6918122838551
"cell1634_1",-6.97689970100629,-11.5562446728163
"cell1635_1",-5.53771781341353,7.77172198935363
"cell1636_1",-8.08045310470218,-10.9682251236713
"cell1637_1",-0.227171451419295,-3.96219932271976
"cell1638_1",-7.96919242077593,0.521593536388696
"cell1639_1",-6.39610758941256,-10.1804961234386
"cell1640_1",-4.86942001973126,11.020897483652
"cell1641_1",-7.93910123235408,0.45407722516213
"cell1642_1",-2.79069825053331,10.9688993761138
"cell1643_1",-6.24485633343558,-10.2942982512067
"cell1644_1",-5.01945760747372,11.3741985302675
"cell1645_1",-5.44892962596914,9.50079257109865
"cell1646_1",-5.7053215249373,11.1833853324089
"cell1647_1",-8.79073638242498,-12.8842560340154
"cell1648_1",-8.79076729513686,0.583777933112964
"cell1649_1",-5.32979963541266,7.80985306279427
"cell1650_1",-6.30687381852299,2.16595596534388
"cell1651_1",-5.60146709268053,8.13101156385791
"cell1652_1",-8.62621667456115,-11.6330700887112
"cell1653_1",-6.6357749679129,2.69545019822031
"cell1654_1",-9.01310012562701,-0.291133795223041
"cell1655_1",-8.75767623780602,-14.1568777923318
"cell1656_1",-5.5226164520766,10.7127227566899
"cell1657_1",-8.1616414954844,-11.5374213429688
"cell1658_1",-6.93205127404139,-11.3688344055624
"cell1659_1",-5.31494412935316,7.82031718987019
"cell1660_1",-0.768969621911423,-2.55822658208453
"cell1661_1",-7.28950086589313,-12.0147644797828
"cell1662_1",-6.27839307213921,7.49981482190498
"cell1663_1",-5.7719814065949,8.47078619701549
"cell1664_1",-6.68969358532134,2.54664209245959
"cell1665_1",-0.314283848872604,-2.17603162418961
"cell1666_1",-5.41072602445076,7.26733872448157
"cell1667_1",-6.4802147820009,2.05171820335998
"cell1668_1",-6.18009798572015,-1.61826583433313
"cell1669_1",-8.08310389555074,-13.8442023338286
"cell1670_1",-5.60597733231048,9.7498486109431
"cell1671_1",-6.74383298985489,2.53202702431841
"cell1672_1",-4.89742579849865,11.3169168175996
"cell1673_1",-5.05628541134037,11.8910513068392
"cell1674_1",-0.909230613903189,-2.54182832847655
"cell1675_1",-5.55981274704786,-4.16319744149264
"cell1676_1",-0.103878408659242,-3.98176172839859
"cell1677_1",-8.46895371302537,0.409631035751945
"cell1678_1",-3.96576985310932,11.1550029481603
"cell1679_1",-5.06285943963329,-3.87373518634017
"cell1680_1",-6.62512010029595,2.30050072432553
"cell1681_1",-0.495418773028198,-1.51540815658309
"cell1682_1",-7.20548377409052,-12.6120534740943
"cell1683_1",-5.11107470225102,-4.31765807798458
"cell1684_1",-0.239013560532796,-0.418724627620487
"cell1685_1",-6.55943119906806,7.93649772687714
"cell1686_1",-6.42678808370206,1.99621985258274
"cell1687_1",-8.26549710272305,-11.2101950953672
"cell1688_1",-5.3307194869117,10.537743240798
"cell1689_1",-7.85473322509467,-11.1725127396496
"cell1690_1",-0.249102844126855,-3.89957345511037
"cell1691_1",-8.19942410088509,-0.29283591919957
"cell1692_1",-8.22799129672301,-0.0915333115253492
"cell1693_1",-7.46781835797484,-12.0864298140998
"cell1694_1",-3.84186311406488,11.4605950936815
"cell1695_1",-6.67510797627734,2.50468725938315
"cell1696_1",-0.26997140148611,-0.658113864794581
"cell1697_1",-0.305544259058862,-3.91843306043191
"cell1698_1",-7.26863394965719,-12.3852933986815
"cell1699_1",-4.98531326078396,-3.69112312390081
"cell1700_1",-6.01920795514808,8.14317198753936
"cell1701_1",-5.45294467004736,7.96363621292993
"cell1702_1",-6.60830499065989,2.23022277947212
"cell1703_1",-0.057167557735145,-1.80148473217047
"cell1704_1",-7.38950525699817,-11.2147863918858
"cell1705_1",-6.23673305441671,2.76051679500608
"cell1706_1",-8.65618300548041,-0.380697497895044
"cell1707_1",-8.09400364240716,-11.665913178355
"cell1708_1",-3.7547374663336,10.9008257983371
"cell1709_1",-1.2213557151784,-3.92766870939096
"cell1710_1",-8.92090744015739,-11.910324005278
"cell1711_1",-6.43935955570707,2.16943382372356
"cell1712_1",-6.55905516190965,8.13405258872217
"cell1713_1",-1.31911534442246,-3.29600047615229
"cell1714_1",-1.17628042957647,-2.51127363539675
"cell1715_1",-6.44509232579246,2.87785284258398
"cell1716_1",-0.142508618382689,-3.99561077682086
"cell1717_1",-6.37805835730824,2.68952185952109
"cell1718_1",-5.7236083806401,7.81310531316101
"cell1719_1",-5.96883734707393,8.13302861227545
"cell1720_1",-8.24442561872346,-10.9912702306454
"cell1721_1",-0.483735579622339,-1.26600314473289
"cell1722_1",-4.97471216926184,9.76480051533262
"cell1723_1",-4.91323204968366,9.96830797412462
"cell1724_1",-5.31506832304923,10.8274391605095
"cell1725_1",-7.06959315117515,-12.0827795613542
"cell1726_1",-8.84172521542534,-0.541658253243743
"cell1727_1",-6.38182124371089,2.51241995177742
"cell1728_1",-8.64795732830758,-0.751522214308393
"cell1729_1",-6.71891340894051,8.04621347116442
"cell1730_1",-6.45179821987936,8.232663638072
"cell1731_1",-4.31384151359807,12.0427990541257
"cell1732_1",-6.04061649214207,8.14477779493895
"cell1733_1",-8.89695349425559,-12.2870447222734
"cell1734_1",-7.18446131888631,-12.2161377122304
"cell1735_1",-5.25106641871097,10.8114476065766
"cell1736_1",-4.89955709861766,9.55438334468937
"cell1737_1",-6.47193190887861,2.57537418291183
"cell1738_1",-0.332465030602543,-0.415998560802873
"cell1739_1",-6.3006174567674,2.87025003894754
"cell0_2",-5.74647553446712,-3.21516017533259
"cell1_2",-5.26770493847774,-3.96090303552119
"cell2_2",9.86947027733361,8.28003034193108
"cell3_2",11.2053672102761,8.63693698438225
"cell4_2",-8.64811054353853,-15.0132822391457
"cell5_2",-8.61929652615844,-14.4884216942728
"cell6_2",-8.74566946247629,-11.5911126999905
"cell7_2",-7.96377293398388,0.773676237025783
"cell8_2",9.10918445918734,-4.74111279441635
"cell9_2",-6.02762121405753,-1.66047011061942
"cell10_2",12.7681293859291,8.94740948659908
"cell11_2",-5.99672159800328,-3.65980008941452
"cell12_2",-4.26874036940176,11.3400598206572
"cell13_2",-6.88752993808494,-13.175747112253
"cell14_2",11.4870186089229,-5.02134720835289
"cell15_2",12.6835947095146,8.64250373664227
"cell16_2",-6.01898812212956,11.5859480130705
"cell17_2",12.9042083696788,9.21508311211674
"cell18_2",12.7521485823468,9.92493140117371
"cell19_2",-8.5419118372881,-12.8327322234273
"cell20_2",-4.78874962730094,10.1181187860192
"cell21_2",10.7462087341267,-2.5985857436858
"cell22_2",-4.31713173225001,12.1196627410934
"cell23_2",-3.44547992383244,11.0837837593238
"cell24_2",-8.51708258913248,-12.5858774138443
"cell25_2",10.1750753990406,-4.4456643499094
"cell26_2",-7.76350619989704,-13.3194323673948
"cell27_2",11.9400271608733,-4.47860478830839
"cell28_2",-7.40852608201446,-11.7156739730744
"cell29_2",11.7939592896684,-3.15040767087165
"cell30_2",10.4149498324974,9.15512484432223
"cell31_2",11.1435794143965,-1.62430065416159
"cell32_2",-3.66192961088139,11.3981941794028
"cell33_2",-4.13272603120169,11.011796595117
"cell34_2",-6.51119226480911,-1.46882315124782
"cell35_2",-7.56556441348823,-1.43258813237824
"cell36_2",9.94688480472941,8.16948665111982
"cell37_2",-2.56367172561195,10.907967458431
"cell38_2",10.553058587553,-5.75540179814692
"cell39_2",12.5463871278576,9.54284759616998
"cell40_2",10.8118598332642,-4.80962570364239
"cell41_2",-3.24585111699958,11.98627646776
"cell42_2",-8.80238437801262,-12.5869868907611
"cell43_2",12.7656761956168,9.67574246097995
"cell44_2",12.1102257445766,9.07885278292254
"cell45_2",-8.60296796712804,-14.0019437614099
"cell46_2",9.64506022627001,-2.87128757678256
"cell47_2",11.7267087573762,7.36328582425688
"cell48_2",12.0085320511363,8.16344347878648
"cell49_2",10.6400757580524,-5.63704409789885
"cell50_2",9.49738257161109,-4.30434447635682
"cell51_2",-8.07657377538647,-12.7381692745823
"cell52_2",-0.256549303605172,-0.435944733743109
"cell53_2",-8.75496064362627,-0.84583095449466
"cell54_2",-8.53776815484757,-0.922438009667804
"cell55_2",-2.48847732870938,11.2813994978336
"cell56_2",-0.434500111711871,-2.22206764835527
"cell57_2",-3.6548769560038,11.8905666234092
"cell58_2",9.69150695581894,-5.50559755863858
"cell59_2",12.3045529223487,8.94915187764621
"cell60_2",-8.42659586134223,-11.9699891457185
"cell61_2",10.3927000815758,-3.01547555196267
"cell62_2",10.0831295697489,7.28442431427415
"cell63_2",10.9067813832734,-4.34836647301586
"cell64_2",12.0571573670117,-3.78840686439014
"cell65_2",11.8583701757502,8.88059968800957
"cell66_2",12.5024256864721,9.9509651101761
"cell67_2",11.6743879251974,-3.16217388733937
"cell68_2",12.009112909874,9.18974178965501
"cell69_2",10.695343672243,-3.798231447052
"cell70_2",-6.77668096719115,-13.3060334108509
"cell71_2",10.9434118801074,6.87020355371208
"cell72_2",-7.84009433337628,-1.23096819888682
"cell73_2",-8.22928092795711,-13.4474401592188
"cell74_2",10.2625400327862,7.68354615820847
"cell75_2",-8.30590098885154,-11.5097103133478
"cell76_2",-4.95295756379313,12.1709140096721
"cell77_2",-8.93556011328934,0.518466659769383
"cell78_2",-3.51975615553705,10.9486461349921
"cell79_2",11.5411543178207,-3.80499515736569
"cell80_2",10.5895940732678,-2.77394029800686
"cell81_2",-2.62526273094588,11.5122856324333
"cell82_2",11.224320791979,-5.92544608609452
"cell83_2",-8.15562780544152,-12.6643887551383
"cell84_2",-9.57204395170973,-13.4942777843302
"cell85_2",-2.57816420001697,10.9661405566894
"cell86_2",11.2110022628912,-2.74722953570855
"cell87_2",0.0556874524205377,-3.85334899024664
"cell88_2",-8.21563213470689,-1.08656185737404
"cell89_2",-5.68316768137324,11.9891765520984
"cell90_2",-4.85105968499096,11.8525907671255
"cell91_2",-5.68877238912131,10.3424704957616
"cell92_2",-9.21949174821984,-13.9532039741421
"cell93_2",9.17978359602688,-2.18034455704456
"cell94_2",9.55280578072579,-3.28063936610317
"cell95_2",9.94894881795473,7.84514558183254
"cell96_2",10.5680755650907,9.13198009767853
"cell97_2",-3.27811410309173,11.9195147999224
"cell98_2",-8.78908643366488,0.678912202403194
"cell99_2",12.1898765940122,8.11607267880745
"cell100_2",-8.35189662505424,-1.42103267418669
"cell101_2",10.6811881863565,-2.81624532837082
"cell102_2",9.96820312833918,-3.2193091012074
"cell103_2",-7.22430963739347,-12.2911026035861
"cell104_2",12.3720144335335,9.6007366208156
"cell105_2",-8.83033902413604,-14.3623303047933
"cell106_2",-5.00178483570886,-3.60795552217076
"cell107_2",11.3080497520664,7.367027258394
"cell108_2",11.0275001550078,-3.76858867960419
"cell109_2",11.6632099562449,-4.50865121772598
"cell110_2",12.5576506851153,9.63965222392642
"cell111_2",-5.61473767240671,11.5030324608114
"cell112_2",10.4739137636885,-4.30863800392067
"cell113_2",10.5974360882526,-1.26679525878885
"cell114_2",11.4081107015172,7.48842303993749
"cell115_2",12.0816716480381,8.19579271181651
"cell116_2",12.3899808191038,8.88145838850301
"cell117_2",12.2916956197949,9.4210594296779
"cell118_2",-8.49661736377024,-14.8562653010293
"cell119_2",12.2696950740835,7.25795685141536
"cell120_2",-6.86645038896051,-12.8996618166783
"cell121_2",-8.16026714822413,-13.3665473620237
"cell122_2",12.1832184787428,10.0016776073452
"cell123_2",-5.53414113698168,-3.96324139989296
"cell124_2",12.078963419339,-3.54218656631662
"cell125_2",9.65340847257859,-3.73289378531524
"cell126_2",-6.48140768419432,10.8313573879466
"cell127_2",-7.57307069103611,-12.9932833877783
"cell128_2",9.83182777070973,-4.4744241327495
"cell129_2",11.7545474849235,8.30036229368017
"cell130_2",-8.36721737906697,-13.1975252478684
"cell131_2",9.78877385504753,7.90510183508123
"cell132_2",-6.76316604919643,-1.46260171872642
"cell133_2",9.42011065252849,-3.14250120871548
"cell134_2",-7.0691121465905,-13.3750607717687
"cell135_2",-7.06274156472453,-13.6779610655412
"cell136_2",-3.58706700087058,11.3604789805506
"cell137_2",10.5351052237161,-3.15983654727242
"cell138_2",11.3690896484518,8.94221382151022
"cell139_2",-7.69327932443861,-13.5401413069279
"cell140_2",-8.4531708792186,-0.769792294291519
"cell141_2",11.0003002531007,8.46952430460318
"cell142_2",10.1986746722927,-5.05662663910274
"cell143_2",-4.76687844434349,11.401146154564
"cell144_2",9.39517701031978,-5.13005963483372
"cell145_2",10.5637531914723,7.29603391912855
"cell146_2",12.073166262387,7.63862074390564
"cell147_2",-3.96384232962538,11.808656179864
"cell148_2",11.8111557601706,-3.61927945709869
"cell149_2",10.2167819714049,-5.76840461994194
"cell150_2",-7.5024070598741,-12.7425857199752
"cell151_2",10.0856330617615,8.21497626428702
"cell152_2",11.7150025226936,-3.01119177364384
"cell153_2",11.0307579223316,7.33217719471325
"cell154_2",-7.84468012698694,-13.0835798130993
"cell155_2",10.9997190509748,-1.2355455750278
"cell156_2",-6.8529953658781,-11.8990110681946
"cell157_2",11.8116972899349,9.15840726396501
"cell158_2",-7.66192993352604,-14.1469182827558
"cell159_2",-5.36922480748457,-2.12194262093301
"cell160_2",-5.91143781072614,-3.61796990579205
"cell161_2",-4.76149065580342,10.9280823863121
"cell162_2",10.2372745477912,-2.84827190793675
"cell163_2",-5.08765443176651,10.6105713101736
"cell164_2",11.4177058285988,10.5565636020057
"cell165_2",-6.84190029922554,-13.2948114071211
"cell166_2",-2.97955652847617,11.6972244135859
"cell167_2",11.9403412587231,9.70611836096259
"cell168_2",-5.40381112731495,-3.34875086678176
"cell169_2",11.0342833845402,7.94212217560455
"cell170_2",9.61015151674954,7.85219415804125
"cell171_2",-6.31151029184921,10.1834650637615
"cell172_2",-8.4675077676535,-12.0636139727982
"cell173_2",9.81918468590817,8.26207081548687
"cell174_2",-8.60753690067197,-14.5519217809638
"cell175_2",10.0765236781049,-3.11755527085837
"cell176_2",-8.8899175906703,-11.8557163169647
"cell177_2",-8.18558242249107,-14.6214903726473
"cell178_2",11.3963134899841,-2.16005165405165
"cell179_2",-7.99361309480151,-14.5849518046881
"cell180_2",9.24721954670061,-3.6124740981769
"cell181_2",11.7504372202336,-4.89605844374627
"cell182_2",-0.0305089098112628,-1.44747801992825
"cell183_2",11.0461429260422,10.2382406830151
"cell184_2",-5.95124601859422,11.3527051360165
"cell185_2",-9.14411367330011,-13.965510906364
"cell186_2",-2.58649654856124,10.9523013627188
"cell187_2",10.9699534379629,8.47464041030121
"cell188_2",11.3681422143487,6.57367556645026
"cell189_2",-5.04214908500472,11.0767169284625
"cell190_2",8.64859418258927,-3.29318760268271
"cell191_2",8.88960585258108,-3.00238562650473
